"";"Huurprijs";"Woonoppervlakte";"Type.woning";"persoon.type";"Bouwjaar";"woz_value";"Stofferingstype";"Energielabel";"avg_price";"corrected_avgm2_price";"koopsom.koopjaar";"Gemeente"
"4324";1650;49;"apartment";"ingeschreven_natuurlijk_persoon";1911;431000;"furnished";"";136500;2720;2014;"Amsterdam"
"4325";9750;288;"house";"ingeschreven_natuurlijk_persoon";1905;2475000;"upholstered";"C";2650000;5208,33333333333;2021;"Amsterdam"
"4326";1375;60;"apartment";"ingeschreven_niet_natuurlijk_persoon";1911;NA;"upholstered";"";183673,469387755;3041,66666666667;2021;"Enschede"
"4327";400;85;"apartment";"ingeschreven_niet_natuurlijk_persoon";1963;NA;"shell";"";35378,78788;423,214285714286;2021;"Almelo"
"4328";1790;148;"apartment";"ingeschreven_natuurlijk_persoon";1938;305000;"upholstered";"F";295000;1818,18181818182;2020;"Arnhem"
"4329";1150;55;"apartment";"ingeschreven_niet_natuurlijk_persoon";1937;NA;"unknown";"E";122000;2155,84415584416;2019;"Den Haag"
"4330";1749;100;"house";"ingeschreven_natuurlijk_persoon";1915;411000;"furnished";"";227000;2299,84693877551;2016;"Utrecht"
"4331";1475;70;"apartment";"ingeschreven_natuurlijk_persoon";1953;225000;"furnished or upholstered";"";93677,5;1285,71428571429;2011;"Utrecht"
"4332";1595;75;"apartment";"ingeschreven_natuurlijk_persoon";1954;396000;"furnished";"";272500;3750;2020;"Rotterdam"
"4333";1790;55;"apartment";"ingeschreven_natuurlijk_persoon";1996;394000;"furnished";"";132000;2354,54545454545;2016;"Amstelveen"
"4334";1300;90;"apartment";"ingeschreven_niet_natuurlijk_persoon";1910;NA;"upholstered";"C";235000;2612,3595505618;2020;"Den Haag"
"4335";2350;90;"apartment";"ingeschreven_natuurlijk_persoon";1903;696000;"furnished";"";586000;6842,1052631579;2021;"Den Haag"
"4336";1075;35;"apartment";"ingeschreven_natuurlijk_persoon";1933;162000;"upholstered";"";62790,6976744186;1742,85714285714;2003;"Eindhoven"
"4337";995;78;"apartment";"ingeschreven_natuurlijk_persoon";1930;205000;"upholstered";"D";92000;1226,66666666667;2006;"Den Haag"
"4338";1350;80;"apartment";"ingeschreven_niet_natuurlijk_persoon";2011;NA;"upholstered";"A";161250;2125;2017;"Amersfoort"
"4339";1695;53;"apartment";"ingeschreven_natuurlijk_persoon";1899;39000;"upholstered";"";5900,11105910448;123,48214285;1997;"Amsterdam"
"4340";3750;215;"house";"ingeschreven_natuurlijk_persoon";2007;1023000;"upholstered";"A";1200000;4973,8219895288;2022;"Hilversum"
"4341";1300;76;"apartment";"ingeschreven_niet_natuurlijk_persoon";1970;NA;"upholstered";"C";226000;2820,51282051282;2021;"Vaals"
"4342";1795;94;"house";"ingeschreven_natuurlijk_persoon";1922;356000;"upholstered";"C";275000;2750;2017;"Breda"
"4343";845;35;"apartment";"ingeschreven_natuurlijk_persoon";1922;148000;"upholstered";"A";125000;3993,54838709677;2020;"Groningen"
"4344";1495;85;"apartment";"ingeschreven_natuurlijk_persoon";2009;318000;"furnished";"A";213000;2474,22680412371;2016;"Rotterdam"
"4345";2500;240;"house";"ingeschreven_natuurlijk_persoon";2013;1174000;"furnished";"";745000;4302,5641025641;2009;"Utrechtse Heuvelrug"
"4346";1600;100;"house";"ingeschreven_natuurlijk_persoon";1987;385000;"furnished";"C";162500;1745;2014;"Eindhoven"
"4347";1500;130;"house";"ingeschreven_natuurlijk_persoon";1915;344000;"furnished";"";177882;1382,97872340426;2014;"Schiedam"
"4348";5000;198;"house";"ingeschreven_natuurlijk_persoon";1928;1284000;"upholstered";"";1250000;4216,86746987952;2013;"Hilversum"
"4349";450;20;"apartment";"ingeschreven_natuurlijk_persoon";1922;105000;"upholstered";"G";2301,86363571429;153,457575714286;1999;"Den Haag"
"4350";995;81;"apartment";"ingeschreven_natuurlijk_persoon";1978;204000;"upholstered";"D";180000;2186,74698795181;2022;"Enschede"
"4351";1450;175;"house";"ingeschreven_natuurlijk_persoon";2004;665000;"upholstered";"";263939,393939394;1572,22222222222;2013;"Maastricht"
"4352";1050;68;"apartment";"ingeschreven_natuurlijk_persoon";1982;270000;"upholstered";"E";28412,88566;426,437075404531;2005;"Maastricht"
"4353";1600;103;"apartment";"ingeschreven_natuurlijk_persoon";1929;372000;"upholstered";"A";130967,741935484;1245;2013;"Rotterdam"
"4354";1800;80;"apartment";"kadaster_natuurlijk_persoon";1939;75000;"upholstered";"D";165000;2037,5;2022;"Den Haag"
"4355";1100;40;"apartment";"ingeschreven_natuurlijk_persoon";2010;287000;"shell";"";275000;6312,5;2022;"Oegstgeest"
"4357";1850;75;"apartment";"ingeschreven_niet_natuurlijk_persoon";1984;NA;"furnished";"B";123579,545454545;1652,21518987342;2016;"Amsterdam"
"4358";1700;120;"house";"ingeschreven_natuurlijk_persoon";1963;322000;"furnished";"A";137500;1076,92307692308;2017;"Stein"
"4359";1425;65;"apartment";"ingeschreven_natuurlijk_persoon";1932;295000;"furnished";"";385713,25;5934,05;2022;"Eindhoven"
"4360";895;40;"apartment";"ingeschreven_natuurlijk_persoon";1940;276000;"upholstered";"A";159000;3933,88429752066;2020;"Den Bosch"
"4361";1750;55;"apartment";"ingeschreven_natuurlijk_persoon";1864;456000;"furnished";"";140000;2677,07547169811;2004;"Amsterdam"
"4362";1450;55;"apartment";"ingeschreven_natuurlijk_persoon";1939;403000;"furnished";"D";67307,6923076923;1154,54545454545;2018;"Utrecht"
"4364";1075;35;"apartment";"ingeschreven_niet_natuurlijk_persoon";1900;NA;"furnished";"G";90000;2412,28070184211;2007;"Den Haag"
"4365";1295;130;"apartment";"ingeschreven_natuurlijk_persoon";1905;157000;"upholstered";"";64855,26316;561,906382333333;2019;"Groningen"
"4366";1500;71;"apartment";"ingeschreven_natuurlijk_persoon";1935;0;"furnished";"";140000;1964,28571428571;2022;"Rotterdam"
"4367";1400;90;"house";"ingeschreven_natuurlijk_persoon";1997;354000;"furnished";"B";160000;1761,36363636364;2014;"Maastricht"
"4368";1400;43;"apartment";"ingeschreven_natuurlijk_persoon";1886;422000;"upholstered";"E";312500;7827,38095238095;2021;"Amsterdam"
"4369";1495;105;"apartment";"ingeschreven_natuurlijk_persoon";1970;288000;"upholstered";"E";224000;2152,38095238095;2022;"Eindhoven"
"4370";1195;65;"apartment";"ingeschreven_natuurlijk_persoon";2008;264000;"upholstered";"A";292000;4447,76119402985;2022;"Leusden"
"4371";1050;83;"apartment";"ingeschreven_natuurlijk_persoon";1956;224000;"upholstered";"E";92000;1101,84705882353;2013;"Apeldoorn"
"4372";1400;76;"apartment";"ingeschreven_natuurlijk_persoon";1961;208000;"upholstered";"D";199000;2702,7027027027;2019;"Den Haag"
"4373";695;26;"apartment";"ingeschreven_natuurlijk_persoon";1913;155000;"upholstered";"C";89473,6842105263;3463,0541862069;2018;"Groningen"
"4374";1275;58;"apartment";"ingeschreven_natuurlijk_persoon";1924;327000;"upholstered";"";190000;3381,14754098361;2016;"Eindhoven"
"4375";875;87;"apartment";"ingeschreven_natuurlijk_persoon";1905;173000;"unknown";"B";136600;1533,70786516854;2020;"Leeuwarden"
"4376";1595;85;"apartment";"ingeschreven_niet_natuurlijk_persoon";1975;NA;"upholstered";"";250000;2940,44117647059;2022;"Eindhoven"
"4377";810;36;"apartment";"ingeschreven_niet_natuurlijk_persoon";1992;NA;"upholstered";"A";53284,6715328467;1283,78378378378;2017;"Groningen"
"4378";2750;122;"apartment";"ingeschreven_natuurlijk_persoon";1930;782000;"upholstered";"F";579003,6900369;5183,33333333333;2016;"Amsterdam"
"4379";1150;55;"apartment";"ingeschreven_natuurlijk_persoon";1955;281000;"upholstered";"E";210000;3545,45454545455;2022;"Rotterdam"
"4380";1700;55;"house";"ingeschreven_natuurlijk_persoon";1889;606000;"furnished";"F";330000;5593,22033898305;2011;"Amsterdam"
"4381";1275;70;"apartment";"ingeschreven_natuurlijk_persoon";1941;319000;"furnished";"E";230000;3333,33333333333;2018;"Den Haag"
"4382";1495;90;"apartment";"ingeschreven_natuurlijk_persoon";2005;318000;"furnished";"";245000;2755,68181818182;2012;"Den Haag"
"4383";2250;77;"apartment";"ingeschreven_natuurlijk_persoon";1931;734000;"furnished";"E";470709,183673469;6062,5;2018;"Amsterdam"
"4384";1595;98;"apartment";"";1938;NA;"upholstered";"";283500;2836,13;2017;"Den Bosch"
"4385";1450;87;"apartment";"ingeschreven_natuurlijk_persoon";2001;407000;"furnished";"";194750;2235,29411764706;2005;"Breda"
"4386";2300;75;"apartment";"ingeschreven_natuurlijk_persoon";1880;658000;"upholstered";"";52607,8920661765;617,283950617284;1998;"Amsterdam"
"4387";1495;80;"apartment";"ingeschreven_natuurlijk_persoon";1992;368000;"furnished";"C";95000;1250;2014;"Utrecht"
"4388";750;67;"apartment";"ingeschreven_natuurlijk_persoon";1960;243000;"upholstered";"D";165000;2424,24242424242;2016;"Tilburg"
"4389";1225;63;"apartment";"ingeschreven_natuurlijk_persoon";1915;327000;"upholstered";"";167500;2638,88888888889;2020;"Den Bosch"
"4390";700;29;"studio";"ingeschreven_natuurlijk_persoon";1987;290000;"furnished or upholstered";"";32500;981,308411214953;2018;"Maastricht"
"4391";1550;84;"apartment";"ingeschreven_niet_natuurlijk_persoon";2019;NA;"upholstered";"A";224585;2558,82352941176;2015;"Almere"
"4392";1400;65;"apartment";"ingeschreven_natuurlijk_persoon";1954;321000;"furnished or upholstered";"D";163500;2507,69230769231;2017;"Rotterdam"
"4393";1495;95;"house";"ingeschreven_natuurlijk_persoon";1966;284000;"furnished";"C";307500;3455,05617977528;2023;"Lelystad"
"4394";825;38;"apartment";"ingeschreven_natuurlijk_persoon";1907;175000;"upholstered";"";178846,153846154;5093,02325581395;2020;"Eindhoven"
"4395";1800;100;"apartment";"ingeschreven_natuurlijk_persoon";1986;320000;"furnished";"";431791,044776119;4214,28571428571;2022;"Pijnacker-Nootdorp"
"4396";1195;140;"house";"ingeschreven_natuurlijk_persoon";1973;292000;"furnished";"";243000;1782,14285714286;2018;"Nijmegen"
"4397";1495;66;"apartment";"ingeschreven_natuurlijk_persoon";1931;760000;"upholstered";"C";430000;6774,1935483871;2015;"Breda"
"4398";1495;92;"apartment";"ingeschreven_natuurlijk_persoon";1923;406000;"furnished";"";195000;2083,33333333333;2012;"Noordwijk"
"4399";900;45;"house";"ingeschreven_niet_natuurlijk_persoon";1959;NA;"shell";"F";85000;1834,43708609272;2017;"Den Haag"
"4400";900;245;"apartment";"ingeschreven_natuurlijk_persoon";1961;335000;"upholstered";"";73943,661971831;619,402985074627;1997;"Arnhem"
"4401";3500;239;"house";"ingeschreven_natuurlijk_persoon";1936;973000;"upholstered";"";321610,169491525;1467,66169154229;2011;"Voorschoten"
"4402";4500;205;"apartment";"ingeschreven_natuurlijk_persoon";1900;1038000;"furnished";"G";725000;2375;2005;"Amsterdam"
"4403";1350;110;"house";"ingeschreven_natuurlijk_persoon";2012;312000;"upholstered";"A";711500;6206,89655172414;2005;"Groningen"
"4404";1800;70;"apartment";"ingeschreven_natuurlijk_persoon";1970;334000;"upholstered";"B";275000;3785,71428571429;2020;"Amsterdam"
"4405";2000;67;"apartment";"ingeschreven_natuurlijk_persoon";1899;624000;"furnished";"B";466000;7275,13227460317;2019;"Amsterdam"
"4406";1500;78;"apartment";"ingeschreven_natuurlijk_persoon";1984;359000;"upholstered";"C";215000;2707,79220779221;2018;"Almere"
"4407";2300;150;"house";"ingeschreven_niet_natuurlijk_persoon";2001;NA;"upholstered";"A";399000;2542,48366013072;2015;"Breda"
"4408";725;40;"apartment";"ingeschreven_niet_natuurlijk_persoon";1920;NA;"upholstered";"A";53284,6715328467;1269,8412697619;2010;"Den Haag"
"4409";1250;60;"apartment";"ingeschreven_natuurlijk_persoon";1906;367000;"unknown";"G";138576,271186441;2448,97959183673;2017;"Utrecht"
"4410";1450;55;"apartment";"ingeschreven_niet_natuurlijk_persoon";1934;NA;"furnished";"D";10573,0543397647;245,106300204082;1991;"Rotterdam"
"4411";945;23;"studio";"ingeschreven_natuurlijk_persoon";1986;226000;"upholstered";"";68661,9718309859;2534,72222222222;2009;"Eindhoven"
"4412";1395;70;"apartment";"ingeschreven_natuurlijk_persoon";1933;190000;"upholstered";"A";220500;3214,28571428571;2018;"Oegstgeest"
"4413";1595;63;"apartment";"ingeschreven_natuurlijk_persoon";1800;271000;"furnished or upholstered";"";26041,6666666667;393,162393230769;2018;"Maastricht"
"4414";1575;50;"apartment";"ingeschreven_natuurlijk_persoon";1902;580000;"upholstered";"";325000;6600;2017;"Amsterdam"
"4415";1375;82;"apartment";"ingeschreven_natuurlijk_persoon";2007;299000;"furnished";"A";94000;1023,25581395349;2014;"Almere"
"4416";1450;72;"apartment";"ingeschreven_natuurlijk_persoon";2009;357000;"upholstered";"";25605,0981727273;365,787116753247;2007;"Haarlem"
"4417";975;70;"apartment";"kadaster_niet_natuurlijk_persoon";1656;NA;"furnished";"";247222,2222;3549,29577464789;2022;"Maastricht"
"4418";2400;105;"apartment";"ingeschreven_natuurlijk_persoon";1899;754000;"furnished";"D";350000;3500;2002;"Amsterdam"
"4419";1550;100;"apartment";"ingeschreven_natuurlijk_persoon";2017;315000;"upholstered";"";310000;3100;2021;"Almere"
"4420";2250;100;"apartment";"ingeschreven_natuurlijk_persoon";1956;581000;"upholstered";"G";463750;4550;2017;"Diemen"
"4421";740;43;"apartment";"ingeschreven_niet_natuurlijk_persoon";1952;NA;"upholstered";"";98191,2145116279;2383,72093023256;2020;"Tilburg"
"4422";1095;47;"apartment";"ingeschreven_natuurlijk_persoon";1954;190000;"upholstered";"D";70000;1571,42857142857;2021;"Rotterdam"
"4423";1775;100;"house";"ingeschreven_natuurlijk_persoon";1960;570000;"upholstered";"D";434000;4260;2019;"Utrecht"
"4424";2000;67;"apartment";"ingeschreven_natuurlijk_persoon";1901;697000;"upholstered";"B";640000;10833,3333333333;2022;"Amsterdam"
"4425";550;24;"apartment";"ingeschreven_natuurlijk_persoon";1901;401000;"upholstered";"A";231250;10511,3636363636;2022;"Den Haag"
"4426";3500;105;"apartment";"ingeschreven_natuurlijk_persoon";1828;474000;"furnished";"";182000;1742,85714285714;2004;"Amsterdam"
"4427";1575;100;"apartment";"ingeschreven_natuurlijk_persoon";1910;830000;"upholstered";"G";78214,2857142857;755,594417961165;1998;"Amsterdam"
"4428";1395;94;"apartment";"ingeschreven_natuurlijk_persoon";1998;301000;"upholstered";"B";239500;2486,78125;2020;"Breda"
"4429";1125;72;"apartment";"ingeschreven_natuurlijk_persoon";1995;263000;"upholstered";"A";230064,102564103;3333,33333333333;2020;"Breda"
"4430";1575;80;"house";"ingeschreven_niet_natuurlijk_persoon";1985;NA;"furnished";"C";11305,3539;167,44063373494;2000;"Rotterdam"
"4431";2350;136;"house";"ingeschreven_natuurlijk_persoon";1969;594000;"furnished or upholstered";"";97240;806,102362204724;1998;"Leiden"
"4432";1050;55;"apartment";"ingeschreven_natuurlijk_persoon";1920;482000;"furnished";"F";191000;3478,72340425532;2020;"Noardeast-Frysl̢n"
"4433";2100;70;"apartment";"ingeschreven_natuurlijk_persoon";1977;261000;"furnished";"C";310000;4542,85714285714;2022;"Amsterdam"
"4434";1350;64;"apartment";"ingeschreven_niet_natuurlijk_persoon";2008;NA;"upholstered";"C";219594,594594595;3281,25;2019;"Helmond"
"4435";1295;75;"apartment";"ingeschreven_natuurlijk_persoon";1886;0;"upholstered";"";136333,3333;1813,33333333333;2012;"Den Haag"
"4436";2650;90;"apartment";"ingeschreven_niet_natuurlijk_persoon";1906;NA;"upholstered";"C";161666,6667;1816,66666666667;2020;"Rotterdam"
"4437";1200;83;"apartment";"ingeschreven_natuurlijk_persoon";1960;264000;"upholstered";"C";185000;2289,15662650602;2020;"Den Haag"
"4438";1750;130;"house";"ingeschreven_niet_natuurlijk_persoon";2003;NA;"unknown";"A";750183,15018315;6732,95041322314;2019;"Nissewaard"
"4439";2200;85;"apartment";"ingeschreven_natuurlijk_persoon";1973;380000;"upholstered";"D";383000;4470,58823529412;2022;"Amsterdam"
"4440";1675;66;"apartment";"ingeschreven_natuurlijk_persoon";1988;528000;"furnished or upholstered";"C";201893,939393939;3115,94202898551;2014;"Amsterdam"
"4441";1900;145;"house";"ingeschreven_natuurlijk_persoon";2005;538000;"upholstered";"";255000;1789,65517241379;2002;"Haarlemmermeer"
"4442";1495;82;"apartment";"ingeschreven_natuurlijk_persoon";1930;459000;"furnished";"D";340000;4207,31707317073;2022;"Den Bosch"
"4443";650;120;"apartment";"";1880;NA;"upholstered";"";2779,491833;42,7614128153846;1995;"Rotterdam"
"4444";1400;220;"house";"ingeschreven_natuurlijk_persoon";1971;445000;"upholstered";"";28325,9140037736;202,327957169811;1992;"Lelystad"
"4445";1795;110;"apartment";"kadaster_niet_natuurlijk_persoon";1920;NA;"upholstered";"";195000;1767,85714285714;2018;"De Bilt"
"4446";1550;77;"apartment";"ingeschreven_natuurlijk_persoon";1979;380000;"furnished";"";165000;2202,38095238095;2002;"Amsterdam"
"4447";1250;139;"house";"ingeschreven_natuurlijk_persoon";1977;327000;"upholstered";"D";145250;1074,53270072993;2015;"Alkmaar"
"4448";2650;91;"apartment";"ingeschreven_niet_natuurlijk_persoon";1906;NA;"upholstered";"A";650000;7252,87356321839;2021;"Amsterdam"
"4449";1550;105;"apartment";"ingeschreven_natuurlijk_persoon";1971;315000;"upholstered";"E";290000;2837,05882352941;2022;"Oegstgeest"
"4450";1399;110;"apartment";"ingeschreven_natuurlijk_persoon";1930;336000;"upholstered";"B";69500;530,534351145038;2019;"Maastricht"
"4451";2250;115;"apartment";"ingeschreven_natuurlijk_persoon";2001;466000;"furnished";"C";412000;3338,15702479339;2012;"Almere"
"4452";985;55;"apartment";"ingeschreven_natuurlijk_persoon";1932;222000;"furnished or upholstered";"F";117840,909090909;2122,30215827338;2007;"Rotterdam"
"4453";763;89;"house";"ingeschreven_niet_natuurlijk_persoon";1957;NA;"shell";"C";102232,142857143;1091,95402298851;2016;"Meerssen"
"4454";1750;113;"apartment";"ingeschreven_niet_natuurlijk_persoon";1898;NA;"furnished or upholstered";"D";33388,88889;292,778767522936;2021;"Rotterdam"
"4455";760;45;"apartment";"ingeschreven_natuurlijk_persoon";1910;185000;"upholstered";"";26250;590,859375;2005;"Hengelo"
"4456";1550;59;"apartment";"ingeschreven_natuurlijk_persoon";1988;344000;"furnished";"C";246500;4333,33333333333;2022;"Leiden"
"4457";1350;91;"house";"ingeschreven_natuurlijk_persoon";1962;267000;"furnished";"D";155000;1725,27472527473;2016;"Roosendaal"
"4458";725;25;"apartment";"ingeschreven_natuurlijk_persoon";1929;505000;"upholstered";"";31200;1250;2017;"Enschede"
"4459";1100;45;"house";"ingeschreven_niet_natuurlijk_persoon";1988;NA;"upholstered";"B";307000;6555,55555555556;2022;"Meppel"
"4460";1850;85;"house";"ingeschreven_natuurlijk_persoon";1880;385000;"furnished or upholstered";"";370000;4306,81818181818;2021;"Oegstgeest"
"4461";1350;127;"house";"ingeschreven_natuurlijk_persoon";2000;427000;"unknown";"B";455000;3729,50819672131;2022;"Deventer"
"4462";1550;100;"apartment";"ingeschreven_natuurlijk_persoon";1910;286000;"unknown";"D";5294,27015785714;58,8252239761905;1994;"Den Haag"
"4463";1375;104;"house";"ingeschreven_natuurlijk_persoon";2012;358000;"upholstered";"A";791350;8294,90322580645;2005;"Tilburg"
"4464";2850;130;"apartment";"ingeschreven_natuurlijk_persoon";1969;415000;"furnished";"";149250;1203,7037037037;2007;"Amsterdam"
"4465";2800;80;"apartment";"ingeschreven_natuurlijk_persoon";1913;404000;"furnished or upholstered";"C";270000;3295,12195121951;2019;"Amsterdam"
"4466";925;100;"apartment";"ingeschreven_natuurlijk_persoon";1906;415000;"furnished";"C";105000;1015,625;2008;"Groningen"
"4467";1750;90;"apartment";"ingeschreven_natuurlijk_persoon";2010;398000;"furnished";"A";272500;3000;2016;"Arnhem"
"4468";1275;53;"apartment";"";1874;NA;"unknown";"";215909,090909091;3964,09090909091;1998;"Utrecht"
"4469";850;86;"apartment";"ingeschreven_niet_natuurlijk_persoon";1900;NA;"upholstered";"F";134509,803921569;1500;2019;"Rotterdam"
"4470";2000;139;"house";"ingeschreven_natuurlijk_persoon";2001;483000;"furnished";"A";233208,955223881;1691,17647058824;2015;"Uitgeest"
"4471";2250;90;"apartment";"ingeschreven_natuurlijk_persoon";1930;658000;"upholstered";"";572500;5777,77777777778;2019;"Amsterdam"
"4472";1195;85;"apartment";"ingeschreven_niet_natuurlijk_persoon";1963;NA;"unknown";"C";172727,272727273;2129,41176470588;2018;"Valkenburg aan de Geul"
